Order Date,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode
04-09-2019,Springfield,Missouri,Central,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,67.188,COD
04-09-2019,Jonesboro,Arkansas,South,Office Supplies,Paper,Xerox 1886,239.5,5,114.96,COD
04-09-2019,San Francisco,California,West,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,8.7372,Online
04-09-2019,San Francisco,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,944.9865,Cards
05-09-2019,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,10.35,COD
05-09-2019,Detroit,Michigan,Central,Furniture,Furnishings,Aluminum Document Frame,12.22,1,3.666,Online
05-09-2019,Detroit,Michigan,Central,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,23.3928,Online
05-09-2019,Detroit,Michigan,Central,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,20.5755,COD
05-09-2019,Detroit,Michigan,Central,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,42.0256,Online
05-09-2019,Detroit,Michigan,Central,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,29.1528,Cards
05-09-2019,Detroit,Michigan,Central,Office Supplies,Labels,Avery 520,22.05,7,10.584,Cards
05-09-2019,Cedar Rapids,Iowa,Central,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,80.736,Cards
05-09-2019,Olathe,Kansas,Central,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,26.985,Cards
05-09-2019,Austin,Texas,Central,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,-24.843,Cards
05-09-2019,San Diego,California,West,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116,8,29,Cards
05-09-2019,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5,-7.3255,Cards
05-09-2019,Johnson City,Tennessee,South,Office Supplies,Envelopes,Staple envelope,23.472,3,7.6284,Cards
05-09-2019,Johnson City,Tennessee,South,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,-63.1092,COD
05-09-2019,Johnson City,Tennessee,South,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,6.799,Cards
05-09-2019,Johnson City,Tennessee,South,Office Supplies,Paper,Xerox 1971,10.272,3,3.21,COD
05-09-2019,Houston,Texas,Central,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,-166.3935,Online
05-09-2019,Houston,Texas,Central,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,4.266,COD
05-09-2019,Redondo Beach,California,West,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,46.1184,Online
05-09-2019,Redondo Beach,California,West,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,3.942,COD
05-09-2019,Redondo Beach,California,West,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,1.7876,Cards
05-09-2019,Houston,Texas,Central,Office Supplies,Paper,Xerox 202,25.92,5,9.072,Online
05-09-2019,Houston,Texas,Central,Office Supplies,Fasteners,Staples,15.808,8,5.3352,Online
05-09-2019,Houston,Texas,Central,Office Supplies,Paper,Xerox 1930,10.368,2,3.7584,COD
05-09-2019,New York City,New York,East,Office Supplies,Paper,Xerox 1885,192.16,4,92.2368,Cards
05-09-2019,San Antonio,Texas,Central,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,-17.523,Cards
05-09-2019,Chesapeake,Virginia,South,Office Supplies,Labels,Avery 50,25.06,2,11.7782,Cards
05-09-2019,Chesapeake,Virginia,South,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,314.0586,COD
05-09-2019,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 196,9.248,2,3.3524,Cards
05-09-2019,Lancaster,Ohio,East,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,-7.46,COD
05-09-2019,Lancaster,Ohio,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,-6.4944,Cards
05-09-2019,Lancaster,Ohio,East,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,-1.2178,COD
05-09-2019,Houston,Texas,Central,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,-11.6622,Online
05-09-2019,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,11.6496,Cards
05-09-2019,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global Task Chair, Black",71.246,2,-19.3382,COD
05-09-2019,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 329,7.872,3,0.5904,Cards
05-09-2019,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,-63.3765,COD
05-09-2019,New York City,New York,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,12.208,COD
06-09-2019,Saint Paul,Minnesota,Central,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,22.5852,Cards
06-09-2019,New York City,New York,East,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,11.151,Online
06-09-2019,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,3,90.294,Cards
06-09-2019,Thomasville,North Carolina,South,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,29.985,COD
06-09-2019,Thomasville,North Carolina,South,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204,2,-2.4564,Online
06-09-2019,Houston,Texas,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.8088,Cards
06-09-2019,Dallas,Texas,Central,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,15.196,COD
06-09-2019,Dallas,Texas,Central,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,2,37.0782,Cards
08-09-2019,Houston,Texas,Central,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,3.5952,Cards
08-09-2019,Houston,Texas,Central,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,-317.1528,Cards
08-09-2019,Houston,Texas,Central,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,-32.784,Cards
08-09-2019,Houston,Texas,Central,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.7198,Online
08-09-2019,Lancaster,California,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,11.5584,Cards
08-09-2019,Lancaster,California,West,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4,23.4976,COD
08-09-2019,Malden,Massachusetts,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,13.9152,COD
08-09-2019,Malden,Massachusetts,East,Office Supplies,Labels,Avery 52,14.76,4,6.9372,Cards
08-09-2019,Wheeling,Illinois,Central,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,2,-7.7748,Cards
08-09-2019,Wheeling,Illinois,Central,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,-300.735,COD
08-09-2019,New York City,New York,East,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,62.244,COD
08-09-2019,Dallas,Texas,Central,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,6.1572,COD
08-09-2019,Dallas,Texas,Central,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5,21.7355,Cards
08-09-2019,Monroe,North Carolina,South,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,8.3524,Online
08-09-2019,Monroe,North Carolina,South,Office Supplies,Paper,Petty Cash Envelope,64.704,3,23.4552,Cards
08-09-2019,Santa Ana,California,West,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,-12.7785,COD
08-09-2019,Seattle,Washington,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,14.6642,COD
08-09-2019,Seattle,Washington,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,14.2002,Online
08-09-2019,Visalia,California,West,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72,Cards
08-09-2019,Visalia,California,West,Office Supplies,Paper,Xerox 1900,34.24,8,15.408,Online
08-09-2019,Visalia,California,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,65.435,Cards
09-09-2019,New York City,New York,East,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624,2,5.484,Online
09-09-2019,Stockton,California,West,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,18.684,Online
09-09-2019,Dallas,Texas,Central,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,4,-12.0064,COD
10-09-2019,New York City,New York,East,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2,8.922,Cards
10-09-2019,New York City,New York,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,1,3.0774,Online
10-09-2019,Bristol,Tennessee,South,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,8.445,COD
10-09-2019,Houston,Texas,Central,Furniture,Tables,KI Adjustable-Height Table,300.93,5,-34.392,Online
10-09-2019,Houston,Texas,Central,Technology,Phones,Polycom VVX 310 VoIP phone,719.96,5,53.997,Online
10-09-2019,Fort Lauderdale,Florida,South,Technology,Phones,Geemarc AmpliPOWER60,519.68,7,58.464,Online
10-09-2019,Edmonds,Washington,West,Office Supplies,Labels,Avery 487,7.38,2,3.4686,Online
10-09-2019,Edmonds,Washington,West,Office Supplies,Binders,Storex Dura Pro Binders,14.256,3,4.455,Online
10-09-2019,Edmonds,Washington,West,Office Supplies,Paper,Xerox 1945,81.98,2,40.1702,COD
10-09-2019,Edmonds,Washington,West,Office Supplies,Binders,JM Magazine Binder,39.624,3,13.8684,COD
10-09-2019,Los Angeles,California,West,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,89.9548,COD
11-09-2019,San Diego,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,3.5767,COD
11-09-2019,San Diego,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,636.0003,Online
11-09-2019,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1972,8.448,2,2.64,COD
11-09-2019,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,-157.9383,Online
11-09-2019,Toledo,Ohio,East,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.428,3,-17.9424,COD
11-09-2019,Toledo,Ohio,East,Office Supplies,Storage,Staple magnet,37.52,5,3.752,COD
11-09-2019,Newport News,Virginia,South,Technology,Copiers,Canon PC-428 Personal Copier,1599.92,8,751.9624,COD
11-09-2019,Newport News,Virginia,South,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11.09,1,5.4341,Online
11-09-2019,San Jose,California,West,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,6.6588,COD
11-09-2019,San Jose,California,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,2,12.9584,COD
11-09-2019,Wichita,Kansas,Central,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,62.93,Online
11-09-2019,Chicago,Illinois,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,2.1,Online
11-09-2019,Chicago,Illinois,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,-3.2436,Online
11-09-2019,Phoenix,Arizona,West,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.91,COD
11-09-2019,Phoenix,Arizona,West,Office Supplies,Paper,Xerox 1976,20.736,4,7.2576,Online
11-09-2019,Phoenix,Arizona,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,2.99,COD
11-09-2019,Houston,Texas,Central,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,99.568,2,33.6042,Online
12-09-2019,Arvada,Colorado,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,3.5948,Online
12-09-2019,Arvada,Colorado,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,52.5114,Online
12-09-2019,Arvada,Colorado,West,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,1.7136,Online
12-09-2019,Arvada,Colorado,West,Office Supplies,Labels,Avery 509,6.264,3,2.0358,Online
12-09-2019,Seattle,Washington,West,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,10.47,3,4.8162,Online
12-09-2019,Seattle,Washington,West,Office Supplies,Labels,Avery 487,11.07,3,5.2029,COD
12-09-2019,Seattle,Washington,West,Office Supplies,Binders,GBC Instant Report Kit,20.704,4,7.764,Online
12-09-2019,Springfield,Virginia,South,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.7,3,1.656,Online
12-09-2019,Springfield,Virginia,South,Office Supplies,Fasteners,Staples,11.34,3,5.2164,Online
12-09-2019,Springfield,Virginia,South,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0.679,COD
12-09-2019,Springfield,Virginia,South,Furniture,Chairs,Hon Olson Stacker Chairs,1059.12,4,307.1448,Online
12-09-2019,Roseville,Michigan,Central,Office Supplies,Paper,Xerox 1991,68.52,3,31.5192,Online
12-09-2019,Louisville,Colorado,West,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,3,9.1845,Online
12-09-2019,Louisville,Colorado,West,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.136,4,5.196,COD
12-09-2019,Utica,New York,East,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.5728,Online
13-09-2019,Omaha,Nebraska,Central,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.4074,Online
13-09-2019,Omaha,Nebraska,Central,Office Supplies,Labels,Avery 49,14.4,5,7.056,Online
13-09-2019,Omaha,Nebraska,Central,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,41.986,Online
13-09-2019,Omaha,Nebraska,Central,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,5.07,COD
13-09-2019,Omaha,Nebraska,Central,Office Supplies,Paper,Things To Do Today Pad,17.61,3,8.4528,Online
13-09-2019,Omaha,Nebraska,Central,Office Supplies,Appliances,Harmony Air Purifier,378,2,136.08,Online
13-09-2019,Omaha,Nebraska,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,8.6436,Online
13-09-2019,Omaha,Nebraska,Central,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,100.7316,Online
13-09-2019,Omaha,Nebraska,Central,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,387.5676,COD
13-09-2019,Omaha,Nebraska,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.2997,Online
14-09-2019,Columbia,South Carolina,South,Office Supplies,Paper,Xerox 224,25.92,4,12.4416,COD
14-09-2019,Long Beach,New York,East,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,131.355,Online
14-09-2019,Long Beach,New York,East,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,252.588,COD
15-09-2019,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1968,5.344,1,1.8704,Online
15-09-2019,New York City,New York,East,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,294.5488,Online
15-09-2019,Seattle,Washington,West,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,10.058,Online
15-09-2019,Seattle,Washington,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7,15.8158,Online
15-09-2019,Twin Falls,Idaho,West,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,4,6.6352,Online
15-09-2019,Twin Falls,Idaho,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,3,259.5297,COD
15-09-2019,Seattle,Washington,West,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,13.452,Online
16-09-2019,Laguna Niguel,California,West,Office Supplies,Paper,Xerox 1966,12.96,2,6.3504,Online
16-09-2019,San Jose,California,West,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,-12.8784,COD
16-09-2019,San Jose,California,West,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,4.5448,COD
16-09-2019,Columbus,Georgia,South,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,30.445,Online
17-09-2019,Los Angeles,California,West,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,6.633,Online
17-09-2019,Los Angeles,California,West,Technology,Phones,Panasonic Kx-TS550,73.584,2,8.2782,Online
17-09-2019,Los Angeles,California,West,Office Supplies,Paper,Xerox 1995,6.48,1,3.1104,Online
17-09-2019,Columbus,Georgia,South,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396,4,190.08,Online
17-09-2019,Bangor,Maine,East,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,131.355,Online
17-09-2019,Bangor,Maine,East,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,33.9388,COD
17-09-2019,Seattle,Washington,West,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,9.9652,Online
17-09-2019,Seattle,Washington,West,Technology,Phones,Clarity 53712,105.584,2,7.9188,COD
17-09-2019,New York City,New York,East,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,78.435,Online
17-09-2019,Columbus,Indiana,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,33.4,5,12.358,Online
17-09-2019,Marlborough,Massachusetts,East,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,6.2244,Online
17-09-2019,Marlborough,Massachusetts,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,61.3824,COD
17-09-2019,Springfield,Ohio,East,Office Supplies,Storage,Safco Industrial Shelving,295.4,5,-62.7725,Online
17-09-2019,Redmond,Washington,West,Office Supplies,Labels,Avery 481,12.32,4,5.9136,Online
18-09-2019,New York City,New York,East,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,1.731,Online
18-09-2019,Jacksonville,Florida,South,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,-167.3184,Online
18-09-2019,Auburn,Alabama,South,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,84.2352,Online
18-09-2019,Auburn,Alabama,South,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,6.0168,COD
